filename , look_vec_x, look_vec_y, look_vec_z, pupil_size   , attention
680.json , 0.7606    , -0.5003   , -0.4137   , -0.5594916   ,         0
681.json , 0.0443    , 0.284     , -0.9578   , 0.05275283   ,         0
682.json , -0.4761   , 0.3083    , -0.8236   , 0.1399422    ,         0
683.json , 0.094     , -0.227    , -0.9694   , 0.1219969    ,         0
684.json , 0.0359    , 0.3397    , -0.9398   , -0.3735864   ,         0
685.json , 0.13      , -0.3602   , -0.9238   , -0.1124303   ,         0
686.json , 0.0888    , -0.3406   , -0.936    , 0.03693808   ,         0
687.json , -0.1516   , 0.2908    , -0.9447   , -0.03673843  ,         0
688.json , 0.6089    , -0.1945   , -0.769    , 0.09947524   ,         0
689.json , 0.4471    , 0.3833    , -0.8082   , -0.0152791   ,         0
69.json  , 0.0863    , -0.4939   , -0.8652   , 0.06176463   ,         0
690.json , -0.6589   , -0.1234   , -0.7421   , -0.1916163   ,         0
691.json , 0.7702    , -0.4276   , -0.4733   , -0.04798628  ,         0
692.json , 0.6913    , 0.2373    , -0.6825   , 0.1809912    ,         0
693.json , -0.2657   , -0.5628   , -0.7827   , 0.02939721   ,         0
694.json , -0.7385   , -0.3965   , -0.5454   , 0.3864315    ,         0
695.json , 0.4894    , -0.5488   , -0.6778   , -0.438752    ,         0
696.json , 0.0773    , -0.4504   , -0.8895   , 0.09386803   ,         0
697.json , 0.1687    , 0.0115    , -0.9856   , 0.0750944    ,         1
698.json , -0.2996   , -0.498    , -0.8138   , 0.1440963    ,         0
699.json , 0.02      , 0.6121    , -0.7905   , -0.3019713   ,         0
7.json   , -0.7788   , -0.4231   , -0.4631   , -0.1785894   ,         0
70.json  , 0.8356    , -0.2505   , -0.489    , -0.02923909  ,         0
700.json , 0.6899    , -0.2228   , -0.6887   , -0.1018384   ,         0
701.json , -0.454    , 0.1746    , -0.8738   , -0.05316302  ,         0
702.json , 0.6136    , -0.6209   , -0.4879   , 0.002491474  ,         0
703.json , 0.2328    , -0.0468   , -0.9714   , -0.05124275  ,         0
704.json , 0.205     , -0.1448   , -0.968    , 0.1945315    ,         0
705.json , 0.2492    , -0.0228   , -0.9682   , -0.03765336  ,         0
706.json , -0.0874   , -0.4744   , -0.876    , -0.2647931   ,         0
707.json , 0.1861    , 0.1759    , -0.9667   , -0.04482581  ,         0
708.json , 0.2392    , -0.135    , -0.9615   , 0.08645174   ,         0
709.json , 0.0013    , 0.7359    , -0.6771   , 0.08530707   ,         0
71.json  , -0.1007   , 0.0939    , -0.9905   , 0.1113988    ,         1
710.json , -0.4105   , 0.5569    , -0.7221   , -0.3423808   ,         0
711.json , 0.1026    , 0.6364    , -0.7645   , 0.2843928    ,         0
712.json , 0.3665    , -0.4935   , -0.7888   , 0.00742429   ,         0
713.json , -0.5429   , 0.5963    , -0.5913   , -0.07533763  ,         0
714.json , 0.5146    , -0.4147   , -0.7505   , -0.2038523   ,         0
715.json , 0.1105    , -0.438    , -0.8922   , -0.03916221  ,         0
716.json , 0.054     , 0.283     , -0.9576   , 0.1684038    ,         0
717.json , -0.5968   , -0.1504   , -0.7882   , -0.05500561  ,         0
718.json , -0.2102   , 0.2151    , -0.9537   , -0.2793044   ,         0
719.json , -0.6184   , 0.0021    , -0.7859   , 0.02986848   ,         0
72.json  , -0.1104   , 0.5414    , -0.8335   , -0.09102888  ,         0
720.json , 0.0075    , 0.2677    , -0.9635   , 0.08352598   ,         0
721.json , -0.4557   , 0.202     , -0.8669   , -0.1111073   ,         0
722.json , -0.2489   , 0.4363    , -0.8647   , -0.3052814   ,         0
723.json , -0.0319   , 0.499     , -0.866    , -0.1396624   ,         0
724.json , -0.7001   , 0.1831    , -0.6901   , -0.3636931   ,         0
725.json , -0.4869   , 0.5142    , -0.706    , 0.05538828   ,         0
726.json , 0.2128    , 0.382     , -0.8993   , -0.104987    ,         0
727.json , -0.1759   , -0.3702   , -0.9121   , 0.03686185   ,         0
728.json , 0.3291    , 0.2884    , -0.8992   , -0.4502476   ,         0
729.json , -0.2244   , 0.0321    , -0.974    , 0.2537127    ,         0
73.json  , -0.4802   , 0.6745    , -0.5608   , -0.12083     ,         0
730.json , -0.2311   , -0.4775   , -0.8477   , -0.02348118  ,         0
731.json , -0.0162   , -0.1457   , -0.9892   , 0.08995668   ,         1
732.json , -0.4267   , 0.2079    , -0.8802   , -0.4404838   ,         0
733.json , -0.0376   , 0.5083    , -0.8603   , -0.009739673 ,         0
734.json , 0.3751    , -0.2162   , -0.9014   , 0.01482664   ,         0
735.json , 0.7127    , -0.2855   , -0.6408   , 0.09854624   ,         0
736.json , 0.6896    , -0.1041   , -0.7166   , -0.112983    ,         0
737.json , -0.1254   , 0.2113    , -0.9693   , -0.05836755  ,         0
738.json , -0.1664   , 0.6214    , -0.7656   , 0.2033049    ,         0
739.json , 0.1317    , -0.6353   , -0.761    , 0.003548138  ,         0
74.json  , -0.5395   , -0.2966   , -0.788    , 0.2194995    ,         0
740.json , 0.0367    , -0.4086   , -0.912    , -0.1701175   ,         0
741.json , -0.5292   , 0.6742    , -0.5152   , 0.2051153    ,         0
742.json , 0.1342    , -0.5264   , -0.8396   , 0.2908607    ,         0
743.json , -0.2404   , 0.6113    , -0.754    , -0.3613395   ,         0
744.json , -0.281    , -0.0257   , -0.9594   , -0.0431307   ,         0
745.json , 0.3804    , -0.2008   , -0.9028   , 0.4360125    ,         0
746.json , 0.7863    , -0.0182   , -0.6176   , -0.3103547   ,         0
747.json , 0.3954    , 0.0379    , -0.9177   , 0.1493983    ,         0
748.json , -0.4458   , -0.2536   , -0.8585   , -0.0243736   ,         0
749.json , -0.1798   , -0.3735   , -0.91     , -0.05503969  ,         0
75.json  , 0.0301    , 0.1217    , -0.9921   , -0.1623697   ,         1
750.json , -0.5758   , 0.1244    , -0.808    , 0.1054477    ,         0
751.json , 0.116     , 0.4238    , -0.8983   , 0.0310711    ,         0
752.json , -0.6668   , -0.2121   , -0.7144   , 0.3589424    ,         0
753.json , 0.2306    , 0.5938    , -0.7709   , -0.3966831   ,         0
754.json , 0.0225    , -0.2142   , -0.9765   , 0.1192611    ,         0
755.json , 0.3821    , -0.6581   , -0.6487   , -0.09676934  ,         0
756.json , -0.2761   , 0.501     , -0.8202   , -0.1655435   ,         0
757.json , 0.2557    , 0.4849    , -0.8364   , 0.03342419   ,         0
758.json , -0.6116   , -0.481    , -0.6282   , 0.1925984    ,         0
759.json , 0.2169    , -0.1913   , -0.9573   , -0.03932785  ,         0
76.json  , 0.3082    , 0.2574    , -0.9159   , 0.1016579    ,         0
760.json , -0.7777   , -0.1536   , -0.6096   , 0.1010633    ,         0
761.json , 0.2512    , -0.5037   , -0.8265   , -0.2993483   ,         0
762.json , 0.1971    , -0.3956   , -0.897    , -0.08794106  ,         0
763.json , -0.267    , 0.0124    , -0.9636   , -0.005123031 ,         0
764.json , 0.7474    , -0.2242   , -0.6254   , 0.001895405  ,         0
765.json , 0.1497    , 0.0156    , -0.9886   , 0.03495369   ,         1
766.json , -0.4059   , -0.2113   , -0.8892   , 0.0738046    ,         0
767.json , 0.0218    , -0.1627   , -0.9864   , 0.2749       ,         1
768.json , -0.0089   , -0.0086   , -0.9999   , -0.1192665   ,         1
769.json , 0.4505    , 0.3783    , -0.8087   , -0.1148168   ,         0
77.json  , 0.2168    , 0.0976    , -0.9713   , -0.1570862   ,         0
770.json , -0.172    , -0.1355   , -0.9757   , 0.645665     ,         0
771.json , 0.5252    , 0.0376    , -0.8501   , 0.3255568    ,         0
772.json , -0.0581   , -0.0588   , -0.9966   , 0.3107628    ,         1
773.json , 0.3381    , -0.293    , -0.8943   , -0.1861016   ,         0
774.json , -0.166    , 0.1588    , -0.9732   , -0.1465115   ,         0
775.json , 0.4848    , 0.4642    , -0.7413   , -0.03423661  ,         0
776.json , -0.0899   , 0.4997    , -0.8615   , -0.1114119   ,         0
777.json , -0.2447   , -0.1332   , -0.9604   , -0.1917765   ,         0
778.json , 0.6978    , 0.4888    , -0.5236   , 0.1170117    ,         0
779.json , 0.361     , 0.6236    , -0.6934   , 0.3183857    ,         0
78.json  , -0.9219   , 0.2041    , -0.3293   , -0.2609475   ,         0
780.json , -0.7572   , 0.0328    , -0.6524   , -0.3063183   ,         0
781.json , 0.2917    , -0.2796   , -0.9148   , -0.137495    ,         0
782.json , -0.6841   , -0.1551   , -0.7127   , 0.1862383    ,         0
783.json , 0.5464    , 0.2597    , -0.7963   , -0.1225714   ,         0
784.json , 0.3558    , 0.4083    , -0.8407   , -0.1431391   ,         0
785.json , 0.6377    , 0.213     , -0.7402   , -0.1072113   ,         0
786.json , -0.2716   , -0.5395   , -0.797    , -0.5135566   ,         0
787.json , -0.4048   , -0.4832   , -0.7763   , 0.06955703   ,         0
788.json , -0.0365   , 0.385     , -0.9222   , 0.1776247    ,         0
789.json , 0.1456    , 0.4804    , -0.8649   , 0.1305467    ,         0
79.json  , -0.4219   , -0.0955   , -0.9016   , -0.04480239  ,         0
790.json , 0.4475    , 0.0732    , -0.8913   , 0.1477274    ,         0
791.json , -0.3548   , -0.2788   , -0.8924   , -0.1222345   ,         0
792.json , 0.7427    , 0.2672    , -0.614    , 0.2164301    ,         0
793.json , -0.0105   , 0.0417    , -0.9991   , -0.4286994   ,         1
794.json , -0.8001   , 0.2328    , -0.5528   , 0.1496853    ,         0
795.json , -0.3594   , 0.4232    , -0.8317   , 0.2050871    ,         0
796.json , 0.0102    , -0.4204   , -0.9073   , -0.2089721   ,         0
797.json , 0.4253    , 0.3887    , -0.8174   , -0.1942985   ,         0
798.json , -0.0396   , -0.2575   , -0.9655   , 0.07164284   ,         0
799.json , 0.4631    , 0.0295    , -0.8858   , 0.01105442   ,         0
8.json   , -0.3054   , -0.3267   , -0.8944   , 0.4379034    ,         0
80.json  , 0.0332    , -0.5843   , -0.8109   , -0.08131436  ,         0
800.json , -0.6511   , -0.4458   , -0.6143   , -0.1031584   ,         0
801.json , 0.1455    , 0.3127    , -0.9386   , -0.03685507  ,         0
802.json , 0.0736    , 0.2939    , -0.953    , -0.4620473   ,         0
803.json , 0.2636    , -0.2533   , -0.9308   , 0.485823     ,         0
804.json , 0.5185    , 0.1618    , -0.8396   , 0.1949457    ,         0
805.json , -0.3598   , -0.2818   , -0.8895   , -0.007304172 ,         0
806.json , -0.0398   , 0.6245    , -0.78     , 0.01191703   ,         0
807.json , 0.6658    , -0.2107   , -0.7158   , -0.3102228   ,         0
808.json , 0.3471    , 0.4686    , -0.8124   , 0.04411235   ,         0
809.json , 0.163     , -0.1416   , -0.9764   , -0.1470175   ,         0
81.json  , 0.1019    , 0.2053    , -0.9734   , 0.2318359    ,         0
810.json , 0.3162    , 0.6438    , -0.6968   , 0.02144677   ,         0
811.json , -0.5176   , -0.5404   , -0.6634   , -0.09870683  ,         0
812.json , -0.9016   , -0.011    , -0.4325   , -0.06284581  ,         0
813.json , -0.1269   , -0.4493   , -0.8843   , -0.2476654   ,         0
814.json , 0.2498    , 0.2654    , -0.9312   , -0.09084398  ,         0
815.json , 0.2491    , 0.2465    , -0.9366   , 0.2632129    ,         0
816.json , 0.716     , -0.3034   , -0.6287   , 0.3110769    ,         0
817.json , -0.2486   , -0.0654   , -0.9664   , 0.06058201   ,         0
818.json , 0.419     , -0.2215   , -0.8805   , 0.01714498   ,         0
819.json , 0.073     , -0.421    , -0.9041   , 0.3290249    ,         0
82.json  , 0.26      , -0.4274   , -0.8659   , 0.01171165   ,         0
820.json , -0.6595   , 0.0407    , -0.7506   , -0.1444456   ,         0
821.json , 0.3545    , 0.2897    , -0.889    , 0.05602331   ,         0
822.json , -0.795    , 0.0342    , -0.6057   , -0.167902    ,         0
823.json , -0.6036   , -0.2734   , -0.7489   , 0.01457554   ,         0
824.json , -0.6167   , 0.2697    , -0.7396   , -0.01718585  ,         0
825.json , -0.569    , -0.6767   , -0.4672   , 0.1053669    ,         0
826.json , -0.0135   , 0.2271    , -0.9738   , -0.06162099  ,         0
827.json , 0.7925    , -0.372    , -0.4832   , 0.2730955    ,         0
828.json , -0.65     , 0.572     , -0.5003   , -0.1791043   ,         0
829.json , 0.5804    , 0.1145    , -0.8063   , 0.3927673    ,         0
83.json  , 0.3514    , 0.2691    , -0.8967   , -0.05106064  ,         0
830.json , 0.5311    , -0.1435   , -0.835    , 0.01135713   ,         0
831.json , -0.1494   , 0.1082    , -0.9828   , 0.1373053    ,         1
832.json , -0.0309   , -0.3302   , -0.9434   , -0.02564837  ,         0
833.json , -0.5782   , -0.0703   , -0.8129   , 0.01311254   ,         0
834.json , 0.066     , 0.103     , -0.9925   , 0.1084512    ,         1
835.json , 0.6104    , 0.2223    , -0.7602   , -0.05278996  ,         0
836.json , 0.4114    , -0.073    , -0.9085   , 0.05494431   ,         0
837.json , 0.562     , 0.6278    , -0.5386   , -0.06017312  ,         0
838.json , 0.5607    , -0.0513   , -0.8264   , 0.2231011    ,         0
839.json , 0.6331    , 0.0527    , -0.7723   , 0.4926193    ,         0
84.json  , -0.6281   , 0.0466    , -0.7767   , -0.05661938  ,         0
840.json , 0.33      , -0.2142   , -0.9194   , -0.0501863   ,         0
841.json , 0.1908    , 0.0474    , -0.9805   , -0.4087583   ,         1
842.json , -0.5067   , 0.6214    , -0.5976   , -0.07751753  ,         0
843.json , -0.2548   , 0.1023    , -0.9616   , 0.06183837   ,         0
844.json , -0.6028   , -0.1211   , -0.7886   , 0.06603813   ,         0
845.json , 0.5945    , -0.0353   , -0.8034   , 0.01091619   ,         0
846.json , 0.1854    , -0.5766   , -0.7957   , 0.1743342    ,         0
847.json , -0.2803   , -0.208    , -0.9371   , -0.1959924   ,         0
848.json , -0.3913   , 0.3522    , -0.8502   , 0.1912456    ,         0
849.json , 0.8687    , 0.0451    , -0.4932   , 0.4205447    ,         0
85.json  , 0.1041    , -0.257    , -0.9608   , -0.04937157  ,         0
850.json , -0.6862   , -0.5142   , -0.5146   , -0.1460352   ,         0
851.json , -0.5599   , 0.2339    , -0.7948   , -0.2401619   ,         0
852.json , -0.0696   , 0.6102    , -0.7892   , 0.2178192    ,         0
853.json , 0.3744    , -0.1825   , -0.9091   , 0.153922     ,         0
854.json , 0.8238    , 0.1411    , -0.5491   , 0.117443     ,         0
855.json , 0.3142    , 0.4204    , -0.8512   , 0.1125748    ,         0
856.json , -0.2662   , -0.1177   , -0.9567   , -0.2117591   ,         0
857.json , -0.6792   , 0.5709    , -0.4613   , 0.2688208    ,         0
858.json , -0.5182   , -0.0756   , -0.8519   , 0.1752064    ,         0
859.json , 0.3994    , -0.3451   , -0.8494   , -0.1440352   ,         0
86.json  , 0.0101    , -0.2072   , -0.9782   , -0.2269709   ,         0
860.json , -0.7312   , 0.2463    , -0.6362   , 0.2721067    ,         0
861.json , -0.5643   , 0.1737    , -0.8071   , -0.1024375   ,         0
862.json , 0.5879    , -0.2687   , -0.763    , -0.1340285   ,         0
863.json , 0.668     , -0.3002   , -0.6809   , 0.2277052    ,         0
864.json , -0.0844   , -0.2916   , -0.9528   , -0.01833313  ,         0
865.json , 0.1767    , -0.1226   , -0.9766   , -0.2143475   ,         0
866.json , 0.3877    , -0.207    , -0.8983   , -0.3020259   ,         0
867.json , -0.7223   , 0.2987    , -0.6238   , -0.04715597  ,         0
868.json , -0.0654   , -0.5594   , -0.8263   , 0.1498592    ,         0
869.json , 0.2892    , -0.1529   , -0.945    , 0.1685677    ,         0
87.json  , -0.5649   , 0.2403    , -0.7894   , -0.2383247   ,         0
870.json , -0.3461   , 0.1467    , -0.9267   , -0.1440477   ,         0
871.json , -0.2621   , -0.3499   , -0.8994   , 0.2974696    ,         0
872.json , -0.5421   , -0.083    , -0.8362   , -0.2658217   ,         0
873.json , 0.83      , 0.0633    , -0.5542   , -0.002116645 ,         0
874.json , -0.7554   , -0.3728   , -0.5389   , 0.1043674    ,         0
875.json , -0.1161   , -0.1842   , -0.976    , -0.2635055   ,         0
876.json , 0.5789    , 0.5239    , -0.6248   , -0.3040979   ,         0
877.json , 0.6597    , -0.3923   , -0.641    , 0.09928319   ,         0
878.json , 0.1676    , 0.2456    , -0.9548   , 0.3209628    ,         0
879.json , 0.7475    , -0.5428   , -0.3828   , -0.0163834   ,         0
88.json  , 0.2318    , -0.4568   , -0.8588   , -0.1661388   ,         0
880.json , -0.6051   , -0.0485   , -0.7947   , -0.1602684   ,         0
881.json , 0.1167    , -0.3344   , -0.9352   , 0.06823909   ,         0
882.json , -0.3028   , 0.0619    , -0.9511   , 0.09690336   ,         0
883.json , 0.3791    , 0.5785    , -0.7223   , 0.3075144    ,         0
884.json , -0.4199   , -0.6456   , -0.6379   , -0.03129687  ,         0
885.json , 0.0871    , -0.7351   , -0.6724   , 0.05087006   ,         0
886.json , -0.3505   , 0.2867    , -0.8916   , -0.3051116   ,         0
887.json , -0.6699   , 0.3325    , -0.6639   , -0.1516049   ,         0
888.json , -0.0027   , -0.3081   , -0.9514   , 0.1355947    ,         0
889.json , 0.1738    , 0.0877    , -0.9809   , -0.2621294   ,         1
89.json  , 0.253     , -0.43     , -0.8667   , 0.03464359   ,         0
890.json , -0.5065   , -0.225    , -0.8324   , -0.06583402  ,         0
891.json , 0.0939    , 0.0786    , -0.9925   , 0.08593217   ,         1
892.json , 0.2537    , 0.3854    , -0.8872   , 0.06992505   ,         0
893.json , -0.7981   , -0.4435   , -0.4078   , 0.1126575    ,         0
894.json , 0.2756    , -0.0707   , -0.9587   , -0.006634505 ,         0
895.json , 0.6004    , 0.2063    , -0.7727   , -0.2433292   ,         0
896.json , -0.281    , -0.4611   , -0.8417   , -0.1367279   ,         0
897.json , 0.7395    , -0.0147   , -0.673    , -0.05005162  ,         0
898.json , 0.0681    , -0.6805   , -0.7296   , -0.08944587  ,         0
899.json , 0.1068    , 0.6057    , -0.7885   , -0.1326378   ,         0
9.json   , -0.0816   , 0.5469    , -0.8332   , -0.08194719  ,         0
90.json  , -0.5701   , 0.1487    , -0.808    , -0.1830656   ,         0
900.json , 0.3434    , 0.3594    , -0.8677   , 0.274518     ,         0
901.json , 0.1297    , 0.199     , -0.9714   , 0.3050483    ,         0
902.json , 0.0627    , -0.1519   , -0.9864   , 0.1357075    ,         1
903.json , 0.2321    , -0.1415   , -0.9624   , -0.07326289  ,         0
904.json , -0.5788   , -0.1741   , -0.7967   , 0.10378      ,         0
905.json , 0.7916    , 0.388     , -0.4721   , -0.08918352  ,         0
906.json , 0.0007    , -0.5654   , -0.8248   , 0.1207939    ,         0
